seqId,BLASTN,CLARK,KRAKEN,MetaPhlAn,TIPP
C_freundii_MiSeq.646161,0,543,0,0,0
C_freundii_MiSeq.646471,0,0,0,0,0
C_freundii_MiSeq.646587,0,0,0,0,0
C_freundii_MiSeq.646834,0,0,0,0,0
C_freundii_MiSeq.647162,0,543,0,1333848,0
C_freundii_MiSeq.647757,0,0,0,0,0
C_freundii_MiSeq.648127,0,0,0,1263871,0
C_freundii_MiSeq.648841,0,0,0,0,0
C_freundii_MiSeq.649125,28901,550537,0,149539,0
C_freundii_MiSeq.650522,891974,215689,0,545,0
C_freundii_MiSeq.653895,0,0,0,0,0
C_freundii_MiSeq.655040,0,1236,0,565,0
C_freundii_MiSeq.656077,0,0,0,0,0
C_freundii_MiSeq.656401,0,0,0,0,0
C_freundii_MiSeq.659224,0,0,0,0,0
C_freundii_MiSeq.661421,545,290338,0,1333848,0
C_freundii_MiSeq.661622,1334193,571,0,1333848,0
C_freundii_MiSeq.662237,0,543,0,1333848,0
C_freundii_MiSeq.662306,0,543,0,1333848,0
C_freundii_MiSeq.663605,550,716541,0,1333848,0
C_freundii_MiSeq.665135,0,0,0,1333848,0
C_freundii_MiSeq.665466,0,0,0,0,0
C_freundii_MiSeq.666673,545,290338,0,0,0
C_freundii_MiSeq.667262,54291,1286170,0,1333848,0
C_freundii_MiSeq.66732,0,0,0,0,0
C_freundii_MiSeq.667501,0,0,0,1333848,0
C_freundii_MiSeq.668634,0,0,0,0,0
C_freundii_MiSeq.66931,545,290338,0,1263871,0
C_freundii_MiSeq.669369,0,0,0,0,0
C_freundii_MiSeq.669944,0,543,118969,72407,0
C_freundii_MiSeq.670755,573,573,0,545,0
C_freundii_MiSeq.671682,67825,637910,0,1333848,0
C_freundii_MiSeq.671730,0,0,0,0,0
C_freundii_MiSeq.672813,0,543,0,1333848,0
C_freundii_MiSeq.673707,0,1236,0,28901,0
C_freundii_MiSeq.673910,0,0,0,0,0
C_freundii_MiSeq.675512,0,0,0,1333848,0
C_freundii_MiSeq.676598,693444,693444,0,1333848,0
C_freundii_MiSeq.67694,0,0,0,0,0
C_freundii_MiSeq.677209,0,570,0,595547,0
C_freundii_MiSeq.679773,0,932677,0,1333848,0
C_freundii_MiSeq.681510,0,0,0,0,0
C_freundii_MiSeq.682080,0,0,0,1333848,0
C_freundii_MiSeq.682972,0,0,0,1333848,0
C_freundii_MiSeq.683550,545,41514,0,1333848,0
C_freundii_MiSeq.685154,0,0,0,0,0
C_freundii_MiSeq.686529,0,0,0,0,0
C_freundii_MiSeq.687966,0,0,0,0,0
C_freundii_MiSeq.688015,28901,59201,0,1333848,0
C_freundii_MiSeq.688260,562,910348,0,0,0
C_freundii_MiSeq.688504,0,1236,0,0,0
C_freundii_MiSeq.688905,0,0,0,1333848,0
C_freundii_MiSeq.689863,615,1249634,0,1333848,0
C_freundii_MiSeq.69071,0,0,0,0,0
C_freundii_MiSeq.692260,550,1045856,0,1333848,0
C_freundii_MiSeq.69266,0,570,0,1333848,0
C_freundii_MiSeq.693067,0,0,0,0,0
C_freundii_MiSeq.693175,545,290338,0,545,0
C_freundii_MiSeq.693580,0,0,0,0,0
C_freundii_MiSeq.693600,0,0,0,667120,0
C_freundii_MiSeq.695091,0,0,0,1333849,0
C_freundii_MiSeq.695973,0,0,0,0,0
C_freundii_MiSeq.698115,0,0,0,1333849,0
C_freundii_MiSeq.698987,0,0,0,1104326,0
C_freundii_MiSeq.700888,0,0,0,0,0
C_freundii_MiSeq.702218,28901,58095,0,1333848,0
C_freundii_MiSeq.702674,0,543,0,941322,0
C_freundii_MiSeq.702870,0,0,0,1333848,0
C_freundii_MiSeq.703803,0,0,0,0,0
C_freundii_MiSeq.703870,0,0,0,0,0
C_freundii_MiSeq.70429,0,0,0,0,0
C_freundii_MiSeq.704373,545,543,0,1333848,0
C_freundii_MiSeq.704441,573,573,0,0,0
C_freundii_MiSeq.70561,28901,59201,0,149539,0
C_freundii_MiSeq.706139,67825,637910,0,1333848,0
C_freundii_MiSeq.707849,0,543,0,28901,0
C_freundii_MiSeq.708039,0,0,0,0,0
C_freundii_MiSeq.70824,0,0,0,1333848,0
C_freundii_MiSeq.708528,545,290338,0,1333848,0
C_freundii_MiSeq.710319,0,634500,0,1333848,0
C_freundii_MiSeq.710587,0,0,0,0,0
C_freundii_MiSeq.710638,0,0,0,0,0
C_freundii_MiSeq.710862,0,0,0,1333848,0
C_freundii_MiSeq.711413,0,543,0,1333848,0
C_freundii_MiSeq.712687,564,585054,0,1333848,0
C_freundii_MiSeq.712793,0,290338,0,1333848,0
C_freundii_MiSeq.712904,0,0,0,0,0
C_freundii_MiSeq.712905,0,0,0,0,0
C_freundii_MiSeq.713647,0,0,0,0,0
C_freundii_MiSeq.71376,0,543,0,562,0
C_freundii_MiSeq.71409,545,290338,0,1333848,0
C_freundii_MiSeq.714168,0,0,0,1333848,0
C_freundii_MiSeq.716667,0,0,0,1333848,0
C_freundii_MiSeq.718466,545,637910,0,1333848,0
C_freundii_MiSeq.7188,0,0,0,0,0
C_freundii_MiSeq.718870,0,0,0,0,0
C_freundii_MiSeq.719013,0,543,0,718251,0
C_freundii_MiSeq.719399,0,0,0,1333848,0
C_freundii_MiSeq.71954,28901,611,0,1299044,0
C_freundii_MiSeq.720305,0,0,0,0,0
C_freundii_MiSeq.722696,0,0,0,0,0
C_freundii_MiSeq.723954,0,0,133448,1333848,0
C_freundii_MiSeq.724181,61645,640513,0,546,0
C_freundii_MiSeq.725776,0,570,0,562,0
C_freundii_MiSeq.726333,693444,693444,0,149539,0
C_freundii_MiSeq.727411,0,0,0,0,0
C_freundii_MiSeq.729430,0,0,0,0,0
C_freundii_MiSeq.730623,550,543,0,1333848,0
C_freundii_MiSeq.731172,0,0,0,1333848,0
C_freundii_MiSeq.7324,0,0,0,1333848,0
C_freundii_MiSeq.732433,0,0,0,0,0
C_freundii_MiSeq.734587,0,0,0,0,0
C_freundii_MiSeq.735473,545,290338,0,1333848,0
C_freundii_MiSeq.738383,294,570,0,701347,0
C_freundii_MiSeq.740886,545,637910,0,1333848,0
C_freundii_MiSeq.741036,28901,59201,0,1333848,0
C_freundii_MiSeq.741518,28901,59201,0,1333848,0
C_freundii_MiSeq.743333,0,0,0,1333848,0
C_freundii_MiSeq.743413,0,0,0,1333848,0
C_freundii_MiSeq.743646,0,0,0,0,0
C_freundii_MiSeq.746232,0,0,0,1006003,0
C_freundii_MiSeq.746890,0,0,0,0,0
C_freundii_MiSeq.748751,28901,59201,0,554290,0
C_freundii_MiSeq.749965,0,0,0,546;308866,0
C_freundii_MiSeq.750284,550,1211025,0,1333848,0
C_freundii_MiSeq.751377,0,543,0,1333848,0
C_freundii_MiSeq.753721,1166130,1166130,0,1333848,0
C_freundii_MiSeq.754025,0,0,0,0,0
C_freundii_MiSeq.755256,545,290338,0,1333848,0
C_freundii_MiSeq.758744,0,570,0,573,0
C_freundii_MiSeq.760135,0,0,0,1333848,0
C_freundii_MiSeq.760526,0,0,0,0,0
C_freundii_MiSeq.761019,0,0,0,0,0
C_freundii_MiSeq.761208,28901,41514,0,1412530,0
C_freundii_MiSeq.761815,0,0,0,1333848,0
C_freundii_MiSeq.762245,28901,41514,0,1333848,0
C_freundii_MiSeq.764914,0,0,0,0,0
C_freundii_MiSeq.76640,0,0,0,0,0
C_freundii_MiSeq.767264,0,0,0,0,0
C_freundii_MiSeq.767435,0,543,0,546,0
C_freundii_MiSeq.768252,0,0,0,0,0
C_freundii_MiSeq.768289,0,0,0,0,0
C_freundii_MiSeq.769373,0,0,0,546,0
C_freundii_MiSeq.769853,564,585054,0,1333848,0
C_freundii_MiSeq.771876,28901,611,0,0,0
C_freundii_MiSeq.775013,545,290338,0,546,0
C_freundii_MiSeq.775141,0,0,0,0,0
C_freundii_MiSeq.776590,0,0,0,1333848,0
C_freundii_MiSeq.776633,0,0,0,0,0
C_freundii_MiSeq.776776,0,543,1385,1545635,0
C_freundii_MiSeq.77696,0,543,0,72407,0
C_freundii_MiSeq.777159,67825,637910,0,1333848,0
C_freundii_MiSeq.777729,0,0,0,1333848,0
C_freundii_MiSeq.777802,0,0,0,0,0
C_freundii_MiSeq.778322,550,1211025,0,1354030,469595
C_freundii_MiSeq.778933,0,0,0,0,0
C_freundii_MiSeq.779862,0,0,0,0,0
C_freundii_MiSeq.781378,0,0,0,1333848,0
C_freundii_MiSeq.781805,693444,543,0,1333848,0
C_freundii_MiSeq.783336,34038,745277,0,546;308866,0
C_freundii_MiSeq.785041,0,0,0,0,0
C_freundii_MiSeq.785045,0,544,0,0,0
C_freundii_MiSeq.785184,0,0,0,1333848,0
C_freundii_MiSeq.785586,0,0,0,0,0
C_freundii_MiSeq.785773,0,0,0,1333848,0
C_freundii_MiSeq.78619,562,574521,0,0,0
C_freundii_MiSeq.787226,0,0,0,1333848,0
C_freundii_MiSeq.7879,0,0,0,1333848,0
C_freundii_MiSeq.788658,0,0,0,0,0
C_freundii_MiSeq.794894,554,590,0,1333848,0
C_freundii_MiSeq.794924,28901,59201,0,546,0
C_freundii_MiSeq.795298,693444,693444,0,1333848,0
C_freundii_MiSeq.79558,0,0,0,0,0
C_freundii_MiSeq.795811,0,0,0,0,0
C_freundii_MiSeq.796290,0,0,0,0,0
C_freundii_MiSeq.799298,0,0,0,0,0
C_freundii_MiSeq.800083,545,290338,447830,535727,0
C_freundii_MiSeq.801057,0,0,0,1333848,0
C_freundii_MiSeq.801615,0,0,0,1333848,0
C_freundii_MiSeq.802125,0,0,0,0,0
C_freundii_MiSeq.802181,0,0,0,0,0
C_freundii_MiSeq.804021,67825,637910,0,1333848,0
C_freundii_MiSeq.805417,0,0,0,1333848,0
C_freundii_MiSeq.806025,0,0,0,0,0
C_freundii_MiSeq.810783,0,0,0,0,0
C_freundii_MiSeq.811051,0,543,0,941322,0
C_freundii_MiSeq.812814,0,543,0,1333848,0
C_freundii_MiSeq.814201,67780,590,0,1333848,0
C_freundii_MiSeq.814530,0,0,0,0,0
C_freundii_MiSeq.814860,0,0,0,0,0
C_freundii_MiSeq.815097,0,0,0,1334564,0
C_freundii_MiSeq.815405,545,290338,0,1333848,0
C_freundii_MiSeq.816205,0,0,0,0,0
C_freundii_MiSeq.816619,0,0,0,0,0
C_freundii_MiSeq.817521,0,0,0,1333848,0
C_freundii_MiSeq.81768,0,0,0,0,0
C_freundii_MiSeq.818100,0,0,0,0,0
C_freundii_MiSeq.820464,0,0,0,1262462,0
C_freundii_MiSeq.822158,54736,54736,0,1333848,0
C_freundii_MiSeq.822220,0,0,0,0,0
C_freundii_MiSeq.822381,0,0,0,0,0
C_freundii_MiSeq.824086,0,0,0,0,0
C_freundii_MiSeq.825892,67825,637910,0,0,0
C_freundii_MiSeq.828575,0,0,0,1333848,0
C_freundii_MiSeq.828854,63745,590,0,546,0
C_freundii_MiSeq.829284,0,0,0,0,0
C_freundii_MiSeq.830292,28901,59201,0,149539,0
C_freundii_MiSeq.831501,0,0,0,0,0
C_freundii_MiSeq.831921,0,0,0,0,0
C_freundii_MiSeq.831932,571,571,0,1333848,0
C_freundii_MiSeq.832635,0,0,0,0,0
C_freundii_MiSeq.833212,0,0,0,1333848,0
C_freundii_MiSeq.833297,0,0,0,1333848,0
C_freundii_MiSeq.833616,0,0,0,0,0
C_freundii_MiSeq.83446,1334193,590,0,1333848,0
C_freundii_MiSeq.835238,0,0,0,0,0
C_freundii_MiSeq.836141,550,1211025,0,1194154,0
C_freundii_MiSeq.836483,564,585054,0,1333848,0
C_freundii_MiSeq.839877,545,290338,0,545,0
C_freundii_MiSeq.840176,1334193,701347,0,571,0
C_freundii_MiSeq.840900,545,290338,0,0,0
C_freundii_MiSeq.841012,0,122277,0,1333848,0
C_freundii_MiSeq.842004,693444,693444,0,1333848,0
C_freundii_MiSeq.843190,545,637910,0,1333848,0
C_freundii_MiSeq.845094,0,0,0,0,0
C_freundii_MiSeq.845222,28141,28141,0,1333848,0
C_freundii_MiSeq.84605,0,0,0,0,0
C_freundii_MiSeq.846713,0,0,0,1333848,0
C_freundii_MiSeq.847863,0,0,0,1333848,0
C_freundii_MiSeq.847898,0,0,0,1333848,0
C_freundii_MiSeq.847921,0,0,0,0,0
C_freundii_MiSeq.848017,545,290338,0,1333848,0
C_freundii_MiSeq.849681,550,1211025,0,1333848,0
C_freundii_MiSeq.849812,0,0,0,546,0
C_freundii_MiSeq.851198,545,290338,0,1333848,0
C_freundii_MiSeq.85165,0,0,0,0,0
C_freundii_MiSeq.852895,0,0,0,0,0
C_freundii_MiSeq.853073,0,543,0,1194154,0
C_freundii_MiSeq.853138,693444,573,0,1333848,0
C_freundii_MiSeq.853269,545,290338,0,1333848,0
C_freundii_MiSeq.853601,28901,59201,0,554290,0
C_freundii_MiSeq.853900,28901,28901,0,1333848,0
C_freundii_MiSeq.85506,0,0,0,0,0
C_freundii_MiSeq.856779,573,573,573,1333848,0
C_freundii_MiSeq.856991,0,0,0,0,0
C_freundii_MiSeq.859849,40269,561,0,1440052,0
C_freundii_MiSeq.8611,0,0,0,0,0
C_freundii_MiSeq.861405,0,1236,0,588,0
C_freundii_MiSeq.862518,0,0,0,0,0
C_freundii_MiSeq.862762,550,716541,0,716541,0
C_freundii_MiSeq.863840,624,624,0,149539,0
C_freundii_MiSeq.864122,571,1191061,0,1333848,0
C_freundii_MiSeq.864157,28141,543,0,1333848,0
C_freundii_MiSeq.865519,0,0,0,0,0
C_freundii_MiSeq.865554,0,0,0,1333848,0
C_freundii_MiSeq.866540,0,0,0,0,0
C_freundii_MiSeq.867093,0,0,0,0,0
C_freundii_MiSeq.868865,545,290338,0,545,0
C_freundii_MiSeq.869593,0,0,0,1333848,0
C_freundii_MiSeq.869837,0,543,0,546,0
C_freundii_MiSeq.870426,0,1,0,545,0
C_freundii_MiSeq.87138,550,1211025,0,0,0
C_freundii_MiSeq.8741,0,0,0,0,0
C_freundii_MiSeq.874164,0,543,0,1333848,0
C_freundii_MiSeq.874537,0,0,0,0,0
C_freundii_MiSeq.874574,0,0,0,0,0
C_freundii_MiSeq.874941,67825,637910,0,1333848,0
C_freundii_MiSeq.87756,54736,54736,0,1354030,0
C_freundii_MiSeq.880087,0,1249634,0,0,0
C_freundii_MiSeq.880797,0,0,106633,0,0
C_freundii_MiSeq.881982,0,0,0,0,0
C_freundii_MiSeq.882113,0,0,0,0,0
C_freundii_MiSeq.882764,0,0,0,1333848,0
C_freundii_MiSeq.884036,0,0,0,0,0
C_freundii_MiSeq.884155,0,0,0,0,0
C_freundii_MiSeq.884346,0,0,0,0,0
C_freundii_MiSeq.88446,564,585054,0,1333848,0
C_freundii_MiSeq.887674,0,0,0,0,0
C_freundii_MiSeq.888126,0,0,0,1333848,0
C_freundii_MiSeq.888806,61645,640513,0,1333848,0
C_freundii_MiSeq.890772,0,0,0,0,0
C_freundii_MiSeq.891003,0,0,0,0,0
C_freundii_MiSeq.891227,0,0,0,0,0
C_freundii_MiSeq.892751,0,0,0,0,0
C_freundii_MiSeq.893557,550,1104326,0,1333848,0
C_freundii_MiSeq.895941,0,0,0,0,0
C_freundii_MiSeq.896585,0,1236,186817,1386967,0
C_freundii_MiSeq.896604,0,0,0,0,0
C_freundii_MiSeq.897678,0,0,0,0,0
C_freundii_MiSeq.897885,305,1173427,0,1333848,0
C_freundii_MiSeq.899633,0,0,0,1441930,0
C_freundii_MiSeq.90023,0,0,0,0,0
C_freundii_MiSeq.901466,0,0,0,1333848,0
C_freundii_MiSeq.902410,0,0,0,0,0
C_freundii_MiSeq.905261,0,0,0,0,0
C_freundii_MiSeq.905595,0,0,0,0,0
C_freundii_MiSeq.905981,0,0,0,546,0
C_freundii_MiSeq.907392,0,635,0,1333848,0
C_freundii_MiSeq.908384,338565,465817,0,1333848,0
C_freundii_MiSeq.908961,0,543,0,0,0
C_freundii_MiSeq.909916,545,290338,0,290338,0
C_freundii_MiSeq.910054,562,562,0,1333848,0
C_freundii_MiSeq.91164,0,570,0,0,0
C_freundii_MiSeq.912246,0,0,0,0,0
C_freundii_MiSeq.913345,0,0,0,0,0
C_freundii_MiSeq.916008,61645,640513,0,1138308,0
C_freundii_MiSeq.916526,0,0,0,0,0
C_freundii_MiSeq.919168,0,0,0,0,0
C_freundii_MiSeq.919679,0,551,0,72407,469595
C_freundii_MiSeq.919804,0,0,0,0,0
C_freundii_MiSeq.920880,0,0,0,82996,0
C_freundii_MiSeq.921725,0,0,0,1333848,0
C_freundii_MiSeq.922666,0,0,0,1333848,0
C_freundii_MiSeq.923362,0,0,0,0,0
C_freundii_MiSeq.923990,0,0,0,1333848,0
C_freundii_MiSeq.924092,0,1224,0,287,0
C_freundii_MiSeq.92413,0,0,0,0,0
C_freundii_MiSeq.924264,67780,634503,0,1333848,0
C_freundii_MiSeq.924501,0,0,0,0,0
C_freundii_MiSeq.924607,0,0,0,0,0
C_freundii_MiSeq.925013,672,662,0,1333848,0
C_freundii_MiSeq.925245,0,0,0,0,0
C_freundii_MiSeq.92573,0,0,0,0,0
C_freundii_MiSeq.92659,28901,59201,0,1333848,0
C_freundii_MiSeq.931704,0,0,544,0,0
C_freundii_MiSeq.931738,28901,59201,0,0,0
C_freundii_MiSeq.931948,0,2,0,562,0
C_freundii_MiSeq.933153,0,0,0,0,0
C_freundii_MiSeq.934160,0,0,0,0,0
C_freundii_MiSeq.935677,0,0,0,0,0
C_freundii_MiSeq.935965,0,0,0,0,0
C_freundii_MiSeq.936398,550,1045856,0,1333848,0
C_freundii_MiSeq.93651,0,0,0,0,0
C_freundii_MiSeq.936941,0,0,0,0,0
C_freundii_MiSeq.937551,28901,550538,0,640513,0
C_freundii_MiSeq.939554,28901,59201,0,1333848,0
C_freundii_MiSeq.939674,545,290338,0,0,0
C_freundii_MiSeq.942184,1334193,701347,0,1333848,0
C_freundii_MiSeq.942589,0,0,0,0,0
C_freundii_MiSeq.944153,54736,54736,0,562,0
C_freundii_MiSeq.944782,0,0,0,1333848,0
C_freundii_MiSeq.946061,54291,1286170,0,1333848,0
C_freundii_MiSeq.947385,0,0,0,0,0
C_freundii_MiSeq.94779,564,585054,0,1333848,0
C_freundii_MiSeq.948688,0,0,0,0,0
C_freundii_MiSeq.951152,0,0,0,0,0
C_freundii_MiSeq.951337,0,0,0,0,0
C_freundii_MiSeq.951596,563,630626,0,562,0
C_freundii_MiSeq.95262,0,0,0,0,0
C_freundii_MiSeq.95331,545,290338,0,1333848,0
C_freundii_MiSeq.953530,67825,637910,0,1333848,0
C_freundii_MiSeq.953643,0,0,570,0,0
C_freundii_MiSeq.954067,0,0,0,0,0
C_freundii_MiSeq.954499,0,399742,0,0,0
C_freundii_MiSeq.954800,573,573,0,0,0
C_freundii_MiSeq.955000,0,290338,0,1333848,0
C_freundii_MiSeq.95506,0,0,0,0,0
C_freundii_MiSeq.955153,0,0,0,0,0
C_freundii_MiSeq.955661,67825,637910,0,1333848,0
C_freundii_MiSeq.958111,0,0,0,0,0
C_freundii_MiSeq.96058,0,543,0,562,0
C_freundii_MiSeq.960826,0,0,0,0,0
C_freundii_MiSeq.961036,0,543,0,1333848,0
C_freundii_MiSeq.961473,0,1224,0,588,0
C_freundii_MiSeq.962153,0,0,0,1333848,0
C_freundii_MiSeq.96230,0,0,0,0,0
C_freundii_MiSeq.965211,0,590,0,1333848,0
C_freundii_MiSeq.965547,0,613,0,290338,0
C_freundii_MiSeq.965764,0,0,0,0,0
C_freundii_MiSeq.966422,0,543,0,1333848,0
C_freundii_MiSeq.967968,545,290338,0,1166130,0
C_freundii_MiSeq.968030,0,0,0,546,0
C_freundii_MiSeq.969650,0,1224,0,588,0
C_freundii_MiSeq.970998,545,290338,0,0,0
C_freundii_MiSeq.973748,0,0,0,0,0
C_freundii_MiSeq.974828,0,0,0,0,0
C_freundii_MiSeq.975954,0,0,0,1333848,0
C_freundii_MiSeq.979876,28901,59201,0,149539,0
C_freundii_MiSeq.980528,0,0,0,0,0
C_freundii_MiSeq.981779,0,543,0,149539,0
C_freundii_MiSeq.981788,0,0,0,0,0
C_freundii_MiSeq.98264,0,0,0,0,0
C_freundii_MiSeq.985260,0,0,0,0,0
C_freundii_MiSeq.985888,0,0,0,0,0
C_freundii_MiSeq.98639,548,548,0,1333848,0
C_freundii_MiSeq.98797,0,95486,413496,1333848,0
C_freundii_MiSeq.988814,0,0,0,1333848,0
C_freundii_MiSeq.989262,28141,28141,0,1333848,0
C_freundii_MiSeq.989419,0,543,0,0,0
C_freundii_MiSeq.990363,0,0,0,1333848,0
C_freundii_MiSeq.991326,0,0,0,0,0
C_freundii_MiSeq.99366,0,431946,0,431946,0
C_freundii_MiSeq.994829,0,0,0,546,0
C_freundii_MiSeq.996392,54291,1286170,0,1333848,0
C_freundii_MiSeq.997951,0,0,0,0,0
C_freundii_MiSeq.998929,0,0,0,546,0
C_freundii_MiSeq.99912,0,0,0,0,0
C_freundii_MiSeq.999727,571,571,0,1386967,0
C_freundii_MiSeq.999843,0,0,0,0,0
C_freundii_MiSeq.999952,0,0,0,1333848,0
E_cloacae_MiSeq.100515,0,0,0,1333850,0
E_cloacae_MiSeq.101149,550,1104326,0,1333850,0
E_cloacae_MiSeq.101589,550,716541,0,1104326,0
E_cloacae_MiSeq.101782,0,0,0,1333850,0
E_cloacae_MiSeq.103911,1166130,1166130,0,718254,0
E_cloacae_MiSeq.104488,550,1104326,0,1333850,0
E_cloacae_MiSeq.105499,550,1211025,0,1333850,0
E_cloacae_MiSeq.105966,0,0,0,1333850,0
E_cloacae_MiSeq.109391,0,693444,0,1333849,0
E_cloacae_MiSeq.110269,61645,640513,0,1333849,0
E_cloacae_MiSeq.110709,550,1104326,0,1333850,0
E_cloacae_MiSeq.111538,0,543,0,1333849,0
E_cloacae_MiSeq.111730,0,0,550,1333850,0
E_cloacae_MiSeq.11322,550,1211025,0,1333850,0
E_cloacae_MiSeq.116945,550,1211025,0,1333849,0
E_cloacae_MiSeq.117929,0,1045856,0,1333849,0
E_cloacae_MiSeq.118694,550,716541,0,1333850,0
E_cloacae_MiSeq.11998,0,0,0,1333850,0
E_cloacae_MiSeq.120849,0,0,0,1333850,0
E_cloacae_MiSeq.120905,67825,637910,0,1333850,0
E_cloacae_MiSeq.12099,0,0,0,1333849,0
E_cloacae_MiSeq.121235,0,0,0,1328324,0
E_cloacae_MiSeq.122437,0,0,0,718254,0
E_cloacae_MiSeq.124203,550,1045856,0,1333849,0
E_cloacae_MiSeq.12436,0,0,0,0,0
E_cloacae_MiSeq.125795,550,1211025,0,1333849,0
E_cloacae_MiSeq.126679,0,0,0,718254,0
E_cloacae_MiSeq.126975,0,0,0,1333849,0
E_cloacae_MiSeq.127300,0,0,0,1333849,0
E_cloacae_MiSeq.12772,0,0,0,1333850,0
E_cloacae_MiSeq.12983,0,0,0,718254,0
E_cloacae_MiSeq.130456,550,716541,0,1333850,0
E_cloacae_MiSeq.130518,54291,1286170,0,1333850,0
E_cloacae_MiSeq.130908,550,336306,0,1333850,0
E_cloacae_MiSeq.131365,1334193,701347,0,1333849,0
E_cloacae_MiSeq.132068,0,0,0,1333849,0
E_cloacae_MiSeq.132292,693444,693444,0,1333850,0
E_cloacae_MiSeq.132340,0,0,0,1333850,0
E_cloacae_MiSeq.132576,0,0,0,1333849,0
E_cloacae_MiSeq.134044,0,0,0,1333850,0
E_cloacae_MiSeq.139471,0,0,0,1333850,0
E_cloacae_MiSeq.139797,0,354276,0,1333850,0
E_cloacae_MiSeq.140297,550,1104326,0,1333850,0
E_cloacae_MiSeq.140696,0,0,0,0,0
E_cloacae_MiSeq.141592,61645,640513,0,1333849,0
E_cloacae_MiSeq.142035,550,1045856,0,1333850,0
E_cloacae_MiSeq.14306,0,0,0,1333849,0
E_cloacae_MiSeq.143280,548,548,0,1333849,0
E_cloacae_MiSeq.143810,550,1211025,0,1333850,0
E_cloacae_MiSeq.144962,0,0,0,0,0
E_cloacae_MiSeq.148352,0,0,0,0,0
E_cloacae_MiSeq.149853,0,0,0,1333850,0
E_cloacae_MiSeq.150268,550,1045856,0,1333850,0
E_cloacae_MiSeq.150760,550,1211025,0,1333849,0
E_cloacae_MiSeq.150876,0,0,0,1333849,0
E_cloacae_MiSeq.15122,0,0,0,1333849,0
E_cloacae_MiSeq.151333,550,1211025,0,1333850,0
E_cloacae_MiSeq.152345,0,0,0,1333850,0
E_cloacae_MiSeq.152712,1334193,543,0,1333850,0
E_cloacae_MiSeq.153043,0,0,0,1333849,0
E_cloacae_MiSeq.153173,1334193,701347,0,1333849,0
E_cloacae_MiSeq.153769,399742,399742,0,718254,0
E_cloacae_MiSeq.154205,0,0,0,0,0
E_cloacae_MiSeq.154705,0,0,0,0,0
E_cloacae_MiSeq.155423,550,550,0,1333849,0
E_cloacae_MiSeq.156102,550,550,0,1333849,0
E_cloacae_MiSeq.158296,0,0,0,0,0
E_cloacae_MiSeq.16043,61645,640513,0,718254,0
E_cloacae_MiSeq.162855,399742,1211025,0,1333850,0
E_cloacae_MiSeq.163073,0,0,0,1333849,0
E_cloacae_MiSeq.164235,0,0,0,1333849,0
E_cloacae_MiSeq.16517,0,0,0,1333849,0
E_cloacae_MiSeq.165262,0,0,0,1333849,0
E_cloacae_MiSeq.165825,0,543,0,1333849,573
E_cloacae_MiSeq.166059,0,0,0,1333850,0
E_cloacae_MiSeq.166677,550,1211025,0,3659,0
E_cloacae_MiSeq.167756,550,1045856,0,1333850,0
E_cloacae_MiSeq.168124,0,0,0,718254,0
E_cloacae_MiSeq.170900,0,0,0,718254,0
E_cloacae_MiSeq.171377,0,0,0,1333850,0
E_cloacae_MiSeq.171635,0,0,0,1333850,0
E_cloacae_MiSeq.172437,0,0,0,1333849,0
E_cloacae_MiSeq.173094,571,1191061,0,718254,0
E_cloacae_MiSeq.173721,0,0,0,1333850,0
E_cloacae_MiSeq.174401,0,0,0,718254,0
E_cloacae_MiSeq.174842,550,716541,0,1333849,0
E_cloacae_MiSeq.176088,550,1211025,0,1333850,0
E_cloacae_MiSeq.178570,550,550,0,1333850,0
E_cloacae_MiSeq.178889,0,0,0,1333849,0
E_cloacae_MiSeq.179819,0,0,0,0,0
E_cloacae_MiSeq.179963,0,0,0,1333849,0
E_cloacae_MiSeq.18118,0,0,0,1333850,0
E_cloacae_MiSeq.184210,0,0,0,1333850,0
E_cloacae_MiSeq.186949,0,0,0,0,0
E_cloacae_MiSeq.189558,0,0,0,0,0
E_cloacae_MiSeq.189748,550,1211025,0,718254,0
E_cloacae_MiSeq.190836,550,1104326,0,718254,0
E_cloacae_MiSeq.194437,54291,1286170,0,1333850,0
E_cloacae_MiSeq.196574,1166130,1166130,0,1333850,0
E_cloacae_MiSeq.196995,81475,701347,0,1333849,0
E_cloacae_MiSeq.197205,550,716541,0,1333850,0
E_cloacae_MiSeq.197382,891974,891974,0,1333849,0
E_cloacae_MiSeq.197899,0,0,0,1333849,0
E_cloacae_MiSeq.199578,553,553,0,718254,0
E_cloacae_MiSeq.20093,0,0,0,1333849,0
E_cloacae_MiSeq.202077,573,640513,0,1333849,0
E_cloacae_MiSeq.202255,550,82996,0,1333850,0
E_cloacae_MiSeq.202837,0,0,0,1333850,0
E_cloacae_MiSeq.205957,0,0,0,1333850,0
E_cloacae_MiSeq.205980,693444,543,0,1333850,0
E_cloacae_MiSeq.206083,0,0,0,1333850,0
E_cloacae_MiSeq.206488,562,562,0,562,0
E_cloacae_MiSeq.209975,1166130,1166130,0,1333849,0
E_cloacae_MiSeq.211756,550,1045856,0,1333849,0
E_cloacae_MiSeq.213862,1166130,1166130,0,1333849,0
E_cloacae_MiSeq.215618,399742,399742,0,1333850,0
E_cloacae_MiSeq.216629,0,0,0,1333850,0
E_cloacae_MiSeq.216882,0,0,0,1333850,0
E_cloacae_MiSeq.217574,0,0,0,1333850,0
